Serial,Name,Scores
1,D:\8th_semester\my_8th_semester\SPL3\appmining\final\topic_10\apiCalls\10_com.arena.banglalinkmela.app_2021-02-14.txt,6.789957643
2,D:\8th_semester\my_8th_semester\SPL3\appmining\final\topic_10\apiCalls\10_com.baribodol_2021-01-02.txt,8.051547564
3,D:\8th_semester\my_8th_semester\SPL3\appmining\final\topic_10\apiCalls\10_com.global.foodpanda.android_2021-02-23.txt,15.38398184
4,D:\8th_semester\my_8th_semester\SPL3\appmining\final\topic_10\apiCalls\10_com.imo.android.imoim_2021-01-27.txt,15.38398184
5,D:\8th_semester\my_8th_semester\SPL3\appmining\final\topic_10\apiCalls\10_com.ip_camera_monitor_2021-01-27.txt,15.87680661
