Name,Contribution
D:\8th_semester\my_8th_semester\SPL3\appmining\final\topic_0\apiCalls\0_Eyecon_Caller_ID_Calls_and_Phone_Contacts_v3.0.362_apkpure.com.txt,17.263012479481265
D:\8th_semester\my_8th_semester\SPL3\appmining\final\topic_0\apiCalls\0_Opera_browser_with_free_VPN_v62.2.3146.57547_apkpure.com.txt,2.013774507162466
D:\8th_semester\my_8th_semester\SPL3\appmining\final\topic_0\apiCalls\0_Opera_Mini_fast_web_browser_v54.0.2254.56148_apkpure.com.txt,2.3014565796142468
D:\8th_semester\my_8th_semester\SPL3\appmining\final\topic_0\apiCalls\0_Room_Planner_Home_Interior_Floorplan_Design_3D_v1016_apkpure.com.txt,0.0
